data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6717083,31,AZE12741,12741,"27 December 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)",,7,17,"Caucasus and Central Asia",Azerbaijan,Baku,,,Baku,40.3953,49.8822,1,"RFE/RL; Haqqin",National-International,"On 27 December 2019, one person claimed to be beaten up by the police forces outside of the city after he was detained during a protest in Baku in support of an Azerbaijani rapper, who was detained the day before. Police denied the allegations and claimed that the person was beaten up by unknown people. [size=a group]",0,1578517425,AZE
6690156,31,AZE12559,12559,"06 December 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Azerbaijan (2003-) Border Service",,1,"Civilians (Georgia)","Farmers (Georgia)",7,17,"Caucasus and Central Asia",Azerbaijan,Agstafa,,,Jeyranchol,41.3,45.4628,2,"Day Az",National,"On 6 December 2019, soldiers from the Azerbaijan State Border Service wounded a farmer from Georgia near Jeyranchol. According to the official statement, the farmer's dogs attacked the soldiers and they shot at them, but accidentally wounded the farmer.",0,1576855204,AZE
7061226,31,AZE12408,12408,"29 November 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,"Military Forces of Artsakh (2007-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Stepanakert,,,Stepanakert,39.8246,46.7535,3,"Artsakh Ministry of Defence",Other,"On 29 November, a soldier was wounded by the shelling fired from the Azerbaijani side in the North-Eastern part of the front line of Artsakh. [Coded to Stepanakert]",0,1586814930,AZE
7207210,51,ARM3169,3169,"26 November 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 November, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",0,1600118392,ARM
8423982,51,ARM3167,3167,"26 November 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Vayk,,Khndzorut,39.5541,45.4049,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 November, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Khndzorut, Vayots Dzor.",0,1629138394,ARM
7206561,51,ARM3168,3168,"26 November 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Kolagir,40.7942,45.421,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 November, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Kolagir, Tavush.",0,1600118390,ARM
7208008,51,ARM3004,3004,"29 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Chinari,40.8552,45.5761,2,"Ministry of Foreign Affairs of Armenia",Other,"On 29 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Chinari, Tavush.",0,1600118395,ARM
7207282,51,ARM3006,3006,"29 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Vazashen,40.9963,45.2858,2,"Ministry of Foreign Affairs of Armenia",Other,"On 29 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Vazashen, Tavush.",0,1600118392,ARM
7207283,51,ARM3007,3007,"29 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 29 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 3 reported incidents during that day.",0,1600118392,ARM
7207643,51,ARM3003,3003,"29 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 29 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Berdavan, Tavush, in 6 reported incidents during that day.",0,1600118393,ARM
7207645,51,ARM3005,3005,"29 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 29 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 2 reported incidents during that day.",0,1600118393,ARM
7207285,51,ARM2984,2984,"26 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 October, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Chiva, Vayots Dzor.",0,1600118392,ARM
7207286,51,ARM2985,2985,"26 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Vayk,,Khndzorut,39.5541,45.4049,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 October, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Khndzorut, Vayots Dzor.",0,1600118392,ARM
7207288,51,ARM2987,2987,"26 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 October, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1600118392,ARM
7207648,51,ARM2983,2983,"26 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 October, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Berdavan, Tavush, in 8 reported incidents during that day.",0,1600118393,ARM
7207651,51,ARM2986,2986,"26 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 26 October, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 3 reported incidents during that day.",0,1600118393,ARM
7156142,31,AZE12473,12473,"19 October 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)","MP: Equality Party; Prisoners (Azerbaijan)",7,17,"Caucasus and Central Asia",Azerbaijan,Baku,,,Baku,40.3953,49.8822,1,RFE/RL,International,"On 19 October 2019, the deputy chairman of the Equality party claimed he was heavily beaten up and tortured by the police in Nasimi area police station in Baku city when he was arrested prior to an anti-government protest in Baku.",0,1594652657,AZE
7207702,51,ARM3073,3073,"13 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 13 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 3 reported incidents during that day.",0,1600118394,ARM
7207705,51,ARM3077,3077,"13 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,"Nerkin Karmiraghbyur",40.9428,45.4379,2,"Ministry of Foreign Affairs of Armenia",Other,"On 13 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Nerkin Karmiraghbyur, Tavush.",0,1600118394,ARM
7207706,51,ARM3074,3074,"13 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Dovegh,41.1856,45.0276,2,"Ministry of Foreign Affairs of Armenia",Other,"On 13 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Dovegh, Tavush.",0,1600118394,ARM
7206976,51,ARM3076,3076,"13 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 13 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Berdavan, Tavush, in 18 reported incidents during that day.",0,1600118391,ARM
7208065,51,ARM3075,3075,"13 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Kutakan,40.2676,45.8372,2,"Ministry of Foreign Affairs of Armenia",Other,"On 13 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Kutakan, Gegharkunik.",0,1600118395,ARM
7207339,51,ARM3078,3078,"13 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 13 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 4 reported incidents during that day.",0,1600118393,ARM
7206991,51,ARM3043,3043,"07 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Tigranashen,39.7858,44.9464,2,"Ministry of Foreign Affairs of Armenia",Other,"On 7 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/heavy machine guns, on the positions of the military forces of Armenia located near Tigranashen, Ararat.",0,1600118391,ARM
7206747,51,ARM3042,3042,"07 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Vayk,,Khndzorut,39.5541,45.4049,2,"Ministry of Foreign Affairs of Armenia",Other,"On 7 October, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/heavy machine guns, on the positions of the military forces of Armenia located near Khndzorut, Vayots Dzor.",0,1600118391,ARM
6196229,51,ARM2615,2615,"04 October 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Koti,41.1324,45.1054,2,Hetq,National,"On 4 October, an Armenian soldier was wounded by Azerbaijani military forces near Koti village.",0,1572006473,ARM
6195597,51,ARM2613,2613,"02 October 2019",2019,1,"Violence against civilians",Attack,"Military Forces of Azerbaijan (2003-)",,8,"Civilians (Armenia)",,7,78,"Caucasus and Central Asia",Armenia,Tavush,Idjevan,,Idjevan,40.8778,45.1516,3,"168 Hours",National,"On 2 October, an Armenian civilian was wounded by Azerbaijani military forces in the direction of Tavush. [coded to Ijevan]",0,1572006472,ARM
6211020,31,AZE11510,11510,"02 October 2019",2019,1,"Violence against civilians",Attack,"Military Forces of Armenia (2018-)",,8,"Civilians (Azerbaijan)",,7,78,"Caucasus and Central Asia",Azerbaijan,Qazakh,,,"Gushchu Ayrim",41.0943,45.1032,2,"Oxu Az",National,"On 2 October, an Azerbaijani civilian was killed by Armenian military forces near Gushchu Ayrim.",1,1572006493,AZE
7156464,31,AZE15005,15005,"11 September 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Azerbaijan (2003-)",,1,"Civilians (Azerbaijan)","Journalists (Azerbaijan)",7,17,"Caucasus and Central Asia",Azerbaijan,Baku,,,Baku,40.3953,49.8822,1,"Turan Information Agency",National,"On 11 September 2019, a journalist was reportedly beaten up by the policemen in front of the courthouse in Baku (Baku, Azerbaijan), when he arrived there with other activists to participate in the hearings.",0,1594652675,AZE
7207435,51,ARM2581,2581,"27 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 August, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1600118393,ARM
7207436,51,ARM2582,2582,"27 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 August, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 3 reported incidents during that day.",0,1600118393,ARM
7207798,51,ARM2580,2580,"27 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Vardenis,,Sotk,40.1997,45.8643,2,"Ministry of Foreign Affairs of Armenia",Other,"On 27 August, military forces of Azerbaijan fired with primarily heavy weapons, including sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Sotk, Vardenis.",0,1600118394,ARM
7207446,51,ARM2563,2563,"20 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Jil,40.4529,45.4497,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Jil, Karmir.",0,1600118393,ARM
7207447,51,ARM2561,2561,"20 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",0,1600118393,ARM
7207448,51,ARM2562,2562,"20 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 20 August, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1600118393,ARM
7207452,51,ARM2550,2550,"17 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Tavush,,Aygedzor,40.8308,45.5439,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 August, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Aygedzor, Tavush.",0,1600118393,ARM
7207453,51,ARM2551,2551,"17 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Vahan,40.5757,45.3992,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 August, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Vahan, Karmir.",0,1600118393,ARM
7207454,51,ARM2552,2552,"17 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 August, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",0,1600118393,ARM
7207455,51,ARM2553,2553,"17 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Yelpin,39.8077,45.11,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 August, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Yelpin, Yeghegnadzor.",0,1600118393,ARM
7207456,51,ARM2554,2554,"17 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Gegharkunik,Karmir,,Ttujur,40.6474,45.3118,2,"Ministry of Foreign Affairs of Armenia",Other,"On 17 August, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Ttujur, Karmir.",0,1600118393,ARM
7872477,31,AZE11469,11469,"01 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,"Military Forces of Artsakh (2007-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Shahumyan,,,Choporlu,40.1066,46.0383,2,"Ministry of Foreign Affairs of Armenia",Other,"On 1 August, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Artsakh located near Choporlu, Shahumyan, in 2 reported incidents during that day.",0,1618598522,AZE
7872478,31,AZE11470,11470,"01 August 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,1,"Military Forces of Artsakh (2007-)",,1,11,"Caucasus and Central Asia",Azerbaijan,Martuni,,,"Artsakh-Azerbaijan LoC (Unspecified)",39.891,47.1018,3,"Ministry of Foreign Affairs of Armenia",Other,"On 1 August, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Artsakh at unspecified locations along the contact line of the territory controlled by military forces of Artsakh (Martuni) in 2 reported incidents during that day.",0,1618598522,AZE
6210740,51,ARM2451,2451,"24 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 July, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns/artillery, on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1572006492,ARM
6210290,51,ARM2448,2448,"24 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 July, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns/artillery, on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in 21 reported incidents during that day.",0,1572006492,ARM
6210291,51,ARM2449,2449,"24 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Barekamavan,41.1715,45.1158,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 July, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns/artillery, on the positions of the military forces of Armenia located near Barekamavan, Noyemberyan, in 2 reported incidents during that day.",0,1572006492,ARM
6210292,51,ARM2450,2450,"24 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 24 July, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns/artillery, on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 2 reported incidents during that day.",0,1572006492,ARM
6209193,51,ARM2444,2444,"22 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Yeraskh,39.7398,44.8282,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 July, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns/artillery, on the positions of the military forces of Armenia located near Yeraskh, Ararat.",0,1572006490,ARM
6210280,51,ARM2438,2438,"22 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Berdavan,41.2057,44.9982,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 July, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns/artillery, on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in 28 reported incidents during that day.",0,1572006492,ARM
6210281,51,ARM2439,2439,"22 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Tavush,Noyemberyan,,Barekamavan,41.1715,45.1158,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 July, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns/artillery, on the positions of the military forces of Armenia located near Barekamavan, Noyemberyan, in 2 reported incidents during that day.",0,1572006492,ARM
6210282,51,ARM2440,2440,"22 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Chiva,39.7657,45.1396,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 July, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns/artillery, on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor, in 2 reported incidents during that day.",0,1572006492,ARM
6210283,51,ARM2441,2441,"22 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,"Vayots Dzor",Yeghegnadzor,,Areni,39.7259,45.185,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 July, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns/artillery, on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 2 reported incidents during that day.",0,1572006492,ARM
6210284,51,ARM2442,2442,"22 July 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Azerbaijan (2003-)",,8,"Military Forces of Armenia (2018-)",,1,18,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,"Paruyr Sevak",39.7694,44.9141,2,"Ministry of Foreign Affairs of Armenia",Other,"On 22 July, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machineguns/artillery, on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 5 reported incidents during that day.",0,1572006492,ARM
